user_id,profile_source,has_profile,university_name,school_tier,class_year,major_name,major_cat,mentor_booked,live_resume_used,resume_tool_used,course_previews,target_co_searches,logins,content_views,forum_posts,total_events,intent_events,intent_ratio,tenure_days,days_since_active,email_open_rate,email_click_rate,has_email_record,upgraded
U101209,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,1,9,11,0,21,1,0.048,197,9,0.404,0.242,1,0
U100987,resume_workshop_registration,1,Emory University,semi_target,junior,Finance,finance_econ,1,0,1,4,8,11,13,3,41,14,0.341,205,3,0.585,0.326,1,1
U101014,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,0,0,5,7,0,13,1,0.077,191,2,0.285,0.111,1,0
U101908,resume_template_form,1,New York University,target,junior,Accounting,finance_econ,0,1,1,4,5,10,15,3,39,11,0.282,187,16,0.71,0.386,1,1
U100125,resume_template_form,1,UT Austin,semi_target,sophomore,Engineering,stem,0,0,0,0,0,1,2,0,3,0,0.0,170,9,0.2,0.106,1,0
U100511,resume_template_form,1,Emory University,semi_target,sophomore,Psychology,other,0,0,1,2,0,6,13,0,22,3,0.136,199,10,0.484,0.259,1,0
U100076,resume_workshop_registration,1,Harvard University,target,junior,Computer Science,stem,1,1,0,1,2,11,24,2,42,5,0.119,199,7,0.521,0.289,1,0
U100930,resume_template_form,1,Emory University,semi_target,senior,Communications,other,0,0,0,1,0,4,4,0,9,1,0.111,148,8,0.258,0.114,1,0
U100141,email_capture,1,University of Michigan,target,senior,Engineering,stem,0,1,1,4,4,9,25,2,46,10,0.217,205,2,0.686,0.411,1,1
U101954,resume_template_form,1,Cornell University,target,sophomore,Computer Science,stem,0,0,0,2,5,8,9,2,26,7,0.269,194,15,0.502,0.262,1,0
U100585,info_session_registration,1,University of Michigan,target,sophomore,Computer Science,stem,0,0,0,5,7,9,17,3,41,12,0.293,194,1,0.592,0.286,1,0
U100818,resume_workshop_registration,1,Harvard University,target,junior,Statistics,stem,0,0,1,2,2,13,13,5,36,5,0.139,197,3,0.716,0.416,1,1
U101936,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,7,25,5,38,1,0.026,201,7,0.372,0.191,1,0
U100787,email_capture,1,Cornell University,target,sophomore,Political Science,other,0,0,0,0,0,12,16,1,29,0,0.0,198,6,0.294,0.141,1,0
U100555,self_completed_profile,1,University of Virginia,semi_target,sophomore,Communications,other,0,0,0,4,4,3,3,1,15,8,0.533,189,1,0.36,0.191,1,0
U101176,email_capture,1,University of Nevada,non_target,freshman,Accounting,finance_econ,0,0,0,0,0,4,15,5,24,0,0.0,183,24,0.451,0.264,1,0
U101056,resume_workshop_registration,1,UT Austin,semi_target,senior,Mathematics,stem,0,0,0,1,3,7,5,0,16,4,0.25,187,20,0.373,0.211,1,1
U100435,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,9,9,1,19,0,0.0,189,10,0.541,0.197,1,0
U100619,info_session_registration,1,Ohio State University,semi_target,freshman,Political Science,other,0,0,0,0,0,8,9,2,19,0,0.0,199,7,0.484,0.275,1,0
U101529,resume_workshop_registration,1,Emory University,semi_target,freshman,Finance,finance_econ,1,0,0,3,2,13,21,3,43,6,0.14,201,6,0.71,0.366,1,0
U101712,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,2,1,3,13,1,22,5,0.227,199,5,0.426,0.18,1,0
U101427,resume_template_form,1,Kent State University,non_target,junior,Psychology,other,0,1,0,2,3,5,14,2,27,6,0.222,204,3,0.707,0.293,1,0
U100450,info_session_registration,1,University of Nevada,non_target,sophomore,Engineering,stem,0,0,0,0,0,12,14,2,28,0,0.0,198,6,0.51,0.207,1,0
U100766,self_completed_profile,1,Arizona State University,non_target,senior,Psychology,other,0,0,1,3,2,13,34,6,59,6,0.102,194,14,0.549,0.216,1,0
U100035,email_capture,1,Harvard University,target,senior,Finance,finance_econ,0,1,1,1,5,6,10,0,24,8,0.333,199,4,0.716,0.321,1,0
U100947,email_capture,1,University of Nevada,non_target,senior,Communications,other,0,0,1,0,0,3,5,0,9,1,0.111,188,0,0.269,0.099,1,0
U101249,info_session_registration,1,Boston College,semi_target,freshman,Statistics,stem,0,0,0,0,0,9,18,3,30,0,0.0,195,14,0.488,0.246,1,0
U101196,resume_template_form,1,Emory University,semi_target,junior,Communications,other,1,0,0,2,1,10,10,1,25,4,0.16,202,5,0.509,0.235,1,0
U100981,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,14,18,3,35,0,0.0,201,6,0.386,0.229,1,0
U100241,email_capture,1,University of Nevada,non_target,junior,Statistics,stem,0,0,1,0,2,10,16,6,35,3,0.086,193,2,0.904,0.506,1,0
U100529,email_capture,1,Temple University,non_target,senior,Accounting,finance_econ,0,0,0,2,1,12,12,6,33,3,0.091,183,3,0.539,0.203,1,0
U100343,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,0,4,4,12,13,1,35,9,0.257,202,3,0.577,0.317,1,0
U101180,resume_workshop_registration,1,Cornell University,target,sophomore,Mathematics,stem,1,0,1,2,2,9,11,4,30,6,0.2,204,2,0.546,0.291,1,1
U101442,resume_workshop_registration,1,University of Illinois,semi_target,junior,Economics,finance_econ,1,0,1,10,8,7,16,2,45,20,0.444,203,4,0.902,0.497,1,1
U101888,resume_template_form,1,University of Kansas,non_target,sophomore,Computer Science,stem,0,0,0,2,0,8,4,0,14,2,0.143,176,20,0.259,0.117,1,0
U101894,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,1,0,9,5,1,17,2,0.118,176,4,0.386,0.177,1,0
U100506,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,1,0,2,0,0.0,1,9,0.397,0.144,1,0
U101986,resume_template_form,1,University of Illinois,semi_target,senior,Psychology,other,0,0,0,3,2,13,11,0,29,5,0.172,184,5,0.576,0.233,1,0
U101579,email_capture,1,UT Austin,semi_target,junior,Engineering,stem,0,0,0,0,3,11,12,2,28,3,0.107,187,1,0.53,0.221,1,0
U100215,email_capture,1,Temple University,non_target,junior,Computer Science,stem,1,1,1,3,3,3,4,0,16,9,0.562,207,2,0.479,0.188,1,0
U100208,resume_template_form,1,Cornell University,target,junior,Computer Science,stem,0,0,0,2,3,16,24,2,47,5,0.106,208,1,0.737,0.4,1,0
U100945,resume_template_form,1,University of Kansas,non_target,junior,Accounting,finance_econ,0,0,0,0,0,5,12,0,17,0,0.0,162,7,0.303,0.179,1,0
U100064,self_completed_profile,1,Boston College,semi_target,junior,Psychology,other,0,0,1,0,0,3,5,0,9,1,0.111,100,1,0.283,0.169,1,0
U100010,email_capture,1,University of Kansas,non_target,junior,Communications,other,0,0,1,5,10,10,15,0,41,16,0.39,196,0,0.786,0.417,1,0
U101751,resume_template_form,1,UT Austin,semi_target,senior,Accounting,finance_econ,0,0,1,7,1,13,21,5,48,9,0.188,205,1,0.744,0.376,1,0
U101647,info_session_registration,1,Harvard University,target,freshman,History,other,0,0,0,2,2,4,7,0,15,4,0.267,190,3,0.534,0.222,1,0
U101661,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,10,16,0,26,0,0.0,201,5,0.408,0.212,1,0
U100252,resume_template_form,1,University of Nevada,non_target,junior,Accounting,finance_econ,0,0,0,0,0,4,3,0,7,0,0.0,151,8,0.401,0.239,1,0
U101629,info_session_registration,1,University of Chicago,target,junior,Statistics,stem,0,0,1,0,0,6,14,1,22,1,0.045,197,6,0.39,0.186,1,0
U100603,info_session_registration,1,University of Michigan,target,senior,Engineering,stem,0,0,0,0,0,7,12,0,19,0,0.0,198,0,0.461,0.174,1,0
U100805,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,2,4,3,2,0,12,7,0.583,181,6,0.433,0.233,1,0
U101285,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,2,16,32,1,53,4,0.075,206,1,0.836,0.293,1,0
U101124,info_session_registration,1,University of Pennsylvania,target,senior,Political Science,other,0,0,0,2,3,9,17,0,31,5,0.161,188,8,0.625,0.32,1,0
U101191,email_capture,1,Cornell University,target,sophomore,Mathematics,stem,0,1,1,2,1,8,22,6,41,5,0.122,204,1,0.732,0.294,1,0
U101601,resume_template_form,1,Kent State University,non_target,junior,Engineering,stem,1,0,0,1,4,1,1,0,8,6,0.75,172,11,0.539,0.245,1,0
U100314,resume_template_form,1,University of Chicago,target,sophomore,Psychology,other,0,0,0,3,2,7,11,0,23,5,0.217,175,21,0.37,0.198,1,0
U101777,self_completed_profile,1,Boston College,semi_target,sophomore,Economics,finance_econ,0,0,0,0,0,6,2,0,8,0,0.0,136,56,0.169,0.059,1,0
U100518,resume_workshop_registration,1,UT Austin,semi_target,junior,Mathematics,stem,1,0,1,6,6,14,24,4,56,14,0.25,200,6,0.863,0.381,1,1
U100465,self_completed_profile,1,University of Kansas,non_target,junior,Mathematics,stem,1,0,1,4,3,9,24,2,44,9,0.205,202,2,0.789,0.388,1,0
U100931,resume_template_form,1,Arizona State University,non_target,sophomore,Political Science,other,0,0,0,0,0,2,3,0,5,0,0.0,142,55,0.289,0.105,1,0
U100963,self_completed_profile,1,UT Austin,semi_target,junior,Psychology,other,1,0,0,3,2,10,22,0,38,6,0.158,177,18,0.761,0.453,1,0
U101685,resume_template_form,1,University of Chicago,target,senior,Communications,other,0,0,1,4,5,5,16,1,32,10,0.312,186,11,0.501,0.26,1,0
U100842,email_capture,1,Emory University,semi_target,sophomore,Psychology,other,0,0,0,1,1,4,1,0,7,2,0.286,109,1,0.179,0.107,1,0
U101668,self_completed_profile,1,University of Virginia,semi_target,sophomore,History,other,1,1,0,1,11,10,5,0,29,14,0.483,195,8,0.547,0.307,1,0
U101470,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,8,13,1,23,1,0.043,192,15,0.424,0.151,1,0
U101935,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,6,6,3,4,0,20,13,0.65,186,15,0.346,0.193,1,0
U100367,resume_workshop_registration,1,New York University,target,senior,Economics,finance_econ,0,0,0,4,4,11,10,0,29,8,0.276,200,7,0.634,0.338,1,0
U101684,self_completed_profile,1,Temple University,non_target,freshman,Communications,other,0,1,0,1,0,11,24,3,40,2,0.05,192,8,0.636,0.272,1,0
U100630,resume_workshop_registration,1,UT Austin,semi_target,senior,History,other,1,0,0,1,2,9,13,3,29,4,0.138,205,0,0.579,0.301,1,0
U100090,resume_template_form,1,Temple University,non_target,junior,Engineering,stem,1,0,1,2,0,8,24,2,38,4,0.105,208,0,0.547,0.205,1,0
U101788,info_session_registration,1,University of Virginia,semi_target,senior,Accounting,finance_econ,0,1,1,2,11,7,16,0,38,15,0.395,187,14,0.776,0.33,1,0
U100185,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,1,0,2,0,0.0,91,21,0.096,0.05,1,0
U101677,info_session_registration,1,University of Michigan,target,senior,Accounting,finance_econ,1,0,1,6,6,9,12,0,35,14,0.4,197,9,0.761,0.317,1,1
U100924,resume_template_form,1,New York University,target,junior,Computer Science,stem,1,0,0,0,0,2,1,0,4,1,0.25,151,36,0.187,0.073,1,1
U101156,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,1,2,10,21,2,37,4,0.108,198,6,0.434,0.196,1,0
U100868,self_completed_profile,1,Emory University,semi_target,junior,Mathematics,stem,1,0,1,6,10,7,11,1,37,18,0.486,194,3,0.713,0.253,1,1
U101654,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,1,11,19,0,32,2,0.062,197,8,0.644,0.334,1,0
U100756,info_session_registration,1,University of Michigan,target,junior,Computer Science,stem,0,1,0,2,2,5,8,0,18,5,0.278,190,3,0.526,0.239,1,0
U101570,resume_workshop_registration,1,University of Kansas,non_target,sophomore,Economics,finance_econ,1,0,1,2,2,9,16,4,35,6,0.171,194,13,0.868,0.421,1,0
U101062,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,9,8,0,17,0,0.0,182,14,0.354,0.133,1,0
U100493,self_completed_profile,1,University of Kansas,non_target,senior,Economics,finance_econ,0,0,0,2,5,9,12,0,28,7,0.25,196,6,0.478,0.201,1,0
U100443,resume_template_form,1,University of Illinois,semi_target,senior,Finance,finance_econ,1,0,1,1,6,6,10,0,25,9,0.36,180,16,0.569,0.204,1,0
U101842,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,2,0,14,16,0,33,3,0.091,203,5,0.532,0.304,1,0
U101108,email_capture,1,University of Michigan,target,senior,Economics,finance_econ,0,0,0,1,0,11,23,4,39,1,0.026,177,25,0.526,0.288,1,0
U100224,resume_template_form,1,Arizona State University,non_target,senior,Political Science,other,0,0,0,2,5,6,16,2,31,7,0.226,188,7,0.468,0.264,1,0
U101096,self_completed_profile,1,University of Illinois,semi_target,junior,Finance,finance_econ,1,0,1,1,2,13,14,3,35,5,0.143,200,2,0.405,0.196,1,1
U100418,resume_template_form,1,University of Virginia,semi_target,freshman,Finance,finance_econ,1,0,0,0,0,3,4,0,8,1,0.125,195,13,0.345,0.173,1,0
U101099,email_capture,1,University of Virginia,semi_target,sophomore,Mathematics,stem,0,0,0,1,3,5,8,1,18,4,0.222,201,3,0.399,0.197,1,0
U101404,resume_workshop_registration,1,Kent State University,non_target,junior,Economics,finance_econ,0,0,1,3,8,10,18,0,40,12,0.3,201,1,0.745,0.321,1,1
U101897,info_session_registration,1,University of Kansas,non_target,senior,Mathematics,stem,0,0,0,4,2,6,12,2,26,6,0.231,202,0,0.775,0.398,1,0
U100991,resume_template_form,1,University of Virginia,semi_target,junior,Computer Science,stem,1,1,1,5,2,6,8,0,24,10,0.417,189,5,0.714,0.398,1,0
U100385,resume_workshop_registration,1,Boston College,semi_target,junior,Psychology,other,0,0,1,3,6,7,8,1,26,10,0.385,202,6,0.747,0.359,1,0
U100264,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,5,6,1,12,0,0.0,170,30,0.347,0.144,1,0
U101064,resume_template_form,1,University of Nevada,non_target,sophomore,Accounting,finance_econ,1,0,1,2,3,3,4,0,14,7,0.5,184,24,0.399,0.238,1,1
U101452,resume_workshop_registration,1,San Diego State,non_target,senior,Statistics,stem,1,0,0,1,1,12,20,0,35,3,0.086,193,12,0.505,0.284,1,0
U100160,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,0,0,0,12,21,1,35,1,0.029,200,6,0.404,0.238,1,0
U100110,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,4,3,0,7,0,0.0,148,7,0.369,0.202,1,0
U100303,self_completed_profile,1,Emory University,semi_target,sophomore,Mathematics,stem,0,0,0,1,3,4,9,2,19,4,0.211,202,7,0.626,0.288,1,0
U101960,resume_workshop_registration,1,Harvard University,target,freshman,Computer Science,stem,0,0,0,2,0,7,9,1,19,2,0.105,206,2,0.588,0.238,1,0
U100048,resume_workshop_registration,1,University of Virginia,semi_target,sophomore,History,other,0,0,0,0,0,16,23,1,40,0,0.0,206,3,0.526,0.259,1,0
U100509,resume_template_form,1,University of Virginia,semi_target,junior,Economics,finance_econ,1,0,1,4,4,11,21,2,44,10,0.227,205,4,0.473,0.257,1,1
U100018,info_session_registration,1,Cornell University,target,junior,Engineering,stem,1,0,0,3,2,8,12,1,27,6,0.222,202,0,0.628,0.366,1,0
U101067,resume_template_form,1,San Diego State,non_target,senior,History,other,0,0,0,3,3,7,12,0,25,6,0.24,195,7,0.588,0.284,1,0
U101467,self_completed_profile,1,Cornell University,target,junior,Economics,finance_econ,0,1,0,9,10,12,22,1,55,20,0.364,208,0,0.841,0.345,1,1
U100934,resume_workshop_registration,1,Ohio State University,semi_target,freshman,Accounting,finance_econ,1,0,1,8,9,14,20,4,57,19,0.333,202,1,0.797,0.337,1,1
U100885,email_capture,1,San Diego State,non_target,senior,Statistics,stem,1,0,0,1,3,6,8,0,19,5,0.263,197,1,0.601,0.284,1,0
U100275,resume_template_form,1,Emory University,semi_target,senior,Psychology,other,0,0,0,0,0,5,14,0,19,0,0.0,184,24,0.488,0.225,1,0
U101870,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,1,3,18,21,2,47,6,0.128,202,1,0.615,0.252,1,1
U101696,info_session_registration,1,University of Michigan,target,senior,Mathematics,stem,1,0,1,2,8,4,5,0,21,12,0.571,198,7,0.607,0.305,1,0
U100114,resume_workshop_registration,1,Ohio State University,semi_target,freshman,Psychology,other,0,0,0,0,0,11,19,1,31,0,0.0,197,2,0.474,0.174,1,0
U101489,resume_template_form,1,University of Michigan,target,junior,Mathematics,stem,0,0,1,0,0,4,4,1,10,1,0.1,188,19,0.049,0.02,1,0
U100727,resume_template_form,1,UT Austin,semi_target,junior,Statistics,stem,1,1,1,9,4,9,20,3,48,16,0.333,203,0,0.9,0.469,1,1
U101928,resume_workshop_registration,1,Ohio State University,semi_target,junior,Political Science,other,1,1,0,3,6,7,5,0,23,11,0.478,205,0,0.702,0.41,1,0
U101155,resume_template_form,1,Cornell University,target,junior,Finance,finance_econ,0,0,1,1,1,9,10,1,23,3,0.13,176,13,0.688,0.398,1,1
U100001,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,11,9,0,20,0,0.0,187,20,0.507,0.269,1,0
U101723,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,1,0,2,13,12,2,31,4,0.129,200,6,0.0,0.0,0,0
U100227,self_completed_profile,1,UT Austin,semi_target,junior,Political Science,other,0,0,0,0,0,4,12,2,18,0,0.0,206,2,0.287,0.171,1,0
U101714,resume_template_form,1,San Diego State,non_target,junior,Communications,other,0,0,0,3,8,2,4,0,17,11,0.647,194,15,0.0,0.0,0,0
U101863,email_capture,1,San Diego State,non_target,junior,History,other,0,0,0,0,0,12,13,0,25,0,0.0,206,2,0.309,0.118,1,1
U101717,resume_workshop_registration,1,Temple University,non_target,senior,Psychology,other,0,0,0,2,1,5,6,0,14,3,0.214,172,18,0.233,0.132,1,0
U100133,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,5,14,3,22,0,0.0,193,2,0.494,0.225,1,0
U101759,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,0,1,0,3,6,0,11,2,0.182,123,72,0.427,0.204,1,0
U100248,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,5,14,0,19,0,0.0,179,12,0.338,0.147,1,0
U101307,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,2,2,0,4,0,0.0,128,76,0.32,0.138,1,0
U100960,info_session_registration,1,Cornell University,target,sophomore,Finance,finance_econ,0,0,0,0,4,11,22,2,39,4,0.103,201,0,0.641,0.229,1,1
U100335,resume_workshop_registration,1,New York University,target,freshman,Mathematics,stem,1,0,0,1,3,15,19,3,42,5,0.119,201,3,0.761,0.287,1,0
U101287,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,2,0,6,12,0,22,4,0.182,201,3,0.327,0.181,1,1
U101269,info_session_registration,1,Emory University,semi_target,senior,Economics,finance_econ,0,1,1,0,0,13,23,0,38,2,0.053,198,5,0.627,0.294,1,0
U100812,resume_template_form,1,Boston College,semi_target,senior,History,other,0,1,1,2,1,15,15,1,36,5,0.139,203,0,0.729,0.321,1,0
U101051,self_completed_profile,1,University of Illinois,semi_target,junior,Accounting,finance_econ,1,1,1,2,4,12,16,1,38,9,0.237,199,5,0.759,0.294,1,1
U101162,resume_template_form,1,UT Austin,semi_target,freshman,Psychology,other,0,1,0,0,0,7,14,1,23,1,0.043,185,16,0.451,0.175,1,0
U101387,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,2,8,0,11,1,0.091,162,9,0.37,0.154,1,0
U101113,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,3,8,13,1,26,4,0.154,194,9,0.506,0.278,1,0
U100838,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,1,0,2,3,8,9,0,24,7,0.292,195,3,0.552,0.328,1,0
U101947,resume_template_form,1,University of Nevada,non_target,junior,Psychology,other,0,1,0,0,0,7,10,1,19,1,0.053,182,23,0.424,0.24,1,0
U101047,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,1,0,3,4,4,13,1,27,9,0.333,207,0,0.646,0.356,1,0
U101149,info_session_registration,1,University of Virginia,semi_target,sophomore,Communications,other,1,0,0,4,5,16,26,3,55,10,0.182,207,0,0.0,0.0,0,1
U100242,resume_workshop_registration,1,Boston College,semi_target,junior,History,other,0,0,1,3,2,7,6,0,19,6,0.316,189,10,0.579,0.324,1,0
U101394,email_capture,1,Ohio State University,semi_target,sophomore,Economics,finance_econ,0,0,0,2,4,5,6,0,17,6,0.353,180,19,0.361,0.202,1,0
U100683,self_completed_profile,1,UT Austin,semi_target,junior,Statistics,stem,1,0,0,3,2,9,14,0,29,6,0.207,182,5,0.687,0.296,1,0
U101350,resume_template_form,1,Arizona State University,non_target,junior,Communications,other,1,0,0,1,1,4,8,0,15,3,0.2,181,2,0.417,0.242,1,0
U101603,resume_template_form,1,Ohio State University,semi_target,junior,Economics,finance_econ,0,0,0,4,3,16,17,4,44,7,0.159,207,1,0.663,0.264,1,0
U100657,email_capture,1,University of Michigan,target,junior,Accounting,finance_econ,0,0,0,2,1,7,12,1,23,3,0.13,191,14,0.558,0.278,1,0
U100504,resume_template_form,1,University of Chicago,target,senior,Communications,other,0,0,1,0,0,7,9,0,17,1,0.059,189,20,0.448,0.225,1,0
U100408,info_session_registration,1,Emory University,semi_target,senior,Political Science,other,0,0,1,1,4,10,18,3,37,6,0.162,200,0,0.522,0.202,1,0
U101105,resume_template_form,1,University of Virginia,semi_target,freshman,Computer Science,stem,0,0,0,0,0,9,8,0,17,0,0.0,160,13,0.38,0.14,1,0
U101255,resume_workshop_registration,1,University of Kansas,non_target,senior,Finance,finance_econ,0,0,1,2,5,12,20,0,40,8,0.2,202,7,0.725,0.36,1,0
